	Match	HMDB	PubChem	ChEBI	KEGG	METLIN	SMILES	Comment	X4010.Dish.0.cGy.sGCR	X4015.Dish.0.cGy.sGCR	X4026.Dish.0.cGy.sGCR	X4104.Dish.0.cGy.sGCR	X4106.Dish.0.cGy.sGCR	X4181.Dish.0.cGy.sGCR	X4010.Dish.50.cGy.sGCR	X4015.Dish.50.cGy.sGCR	X4026.Dish.50.cGy.sGCR	X4104.Dish.50.cGy.sGCR	X4106.Dish.50.cGy.sGCR	X4181.Dish.50.cGy.sGCR	X4010.Dish.100.cGy.Gamma	X4015.Dish.100.cGy.Gamma	X4026.Dish.100.cGy.Gamma	X4104.Dish.100.cGy.Gamma	X4106.Dish.100.cGy.Gamma	X4181.Dish.100.cGy.Gamma	X4010.Rotation.0.cGy.sGCR	X4015.Rotation.0.cGy.sGCR	X4026.Rotation.0.cGy.sGCR	X4104.Rotation.0.cGy.sGCR	X4106.Rotation.0.cGy.sGCR	X4181.Rotation.0.cGy.sGCR	X4010.Rotation.50.cGy.sGCR	X4015.Rotation.50.cGy.sGCR	X4026.Rotation.50.cGy.sGCR	X4104.Rotation.50.cGy.sGCR	X4106.Rotation.50.cGy.sGCR	X4181.Rotation.50.cGy.sGCR	X4010.Rotation.100.cGy.Gamma	X4015.Rotation.100.cGy.Gamma	X4026.Rotation.100.cGy.Gamma	X4104.Rotation.100.cGy.Gamma	X4106.Rotation.100.cGy.Gamma	X4181.Rotation.100.cGy.Gamma	QC.4	QC.5	QC.6	QC.7	QC.8	QC.End	group1_mean	group2_mean	group2_group1_log2fc	pval	padj	differentially_expressed
NADP+	NADP	HMDB0000217	5885	44409	C00006	5227	NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O	1	17.7448584365644	15.0620876778662	16.7970818796368	17.0919960820742	17.2341179304847	17.8171780720869	17.7530519936471	17.0234454738404	16.1620980117309	16.4543631267074	17.2099418298536	17.3538059351221	17.6836732219588	17.1274442662037	16.599744550437	16.6175889206863	16.8728073809163	16.907495176276	17.5702524520836	16.4683416973964	16.5060051667999	17.5400233464391	16.4407590802328	15.7504428103759	17.3661225652858	16.7963836418003	16.2191263810408	16.7485598697082	16.1942866900037	17.2581635937403	16.9615765215418	15.4643652662421	15.9672504039136	16.6192691461537	16.9322624160919	15.9096663584086	16.7945255138097	16.7682489082861	16.8510600727526	16.9328167360377	16.8376788762088	16.8282659157292	16.9681255860797	16.3090650187253	-0.659060567354391	0.0573043694361273	0.179263395970959	FALSE
NADPH	NADPH	HMDB0000221	5884	16474	C00005	3691	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O	1	18.6340164382103	15.5995919201408	16.7570769083299	17.3307662100201	17.6458421178045	18.4246004900845	18.3130766949892	17.1211165697074	14.5042198028478	14.6842742854922	16.2121208546861	17.7547559463862	17.7959312479564	16.5254908496469	14.8570226707559	15.5029889601542	14.6734540417918	17.0229499322633	18.1213684486588	17.2314910531642	16.4624804187268	17.9110232929674	17.183638967273	16.9138674245442	17.652185794746	17.485476987053	16.6303637143792	17.4242236724405	16.6504342318864	15.7077715225626	17.6255944615762	16.2035443973527	16.56375044988	17.1443251785663	17.1239922757078	15.8347147483732	17.1485798163833	17.0015379222518	17.0520328990859	16.8388767193956	17.0672849858095	17.0700738852198	16.0629729504281	16.7493202519094	0.686347301481298	0.271725531897408	0.406779762403501	FALSE
Niacinamide	Niacinamide	HMDB0001406	936	17154	C00153	1497	NC(=O)C1=CC=CN=C1	1	23.329093743217	22.8793661931254	22.5928465989059	22.6622548365843	23.5933404865061	22.8731215224844	22.6613642648193	22.2804936816359	22.656306522167	22.5449314825889	22.8289323998849	22.9085062792346	23.02330050878	22.5354242122342	22.9959723366194	23.2251429682699	22.9615065807685	23.0641371766002	23.4153620937727	22.6577324010321	22.8067014585801	23.056051209188	23.3633318981742	22.9935022093914	22.8975466562675	23.3101301103499	22.7462851722501	22.6997681716577	23.131028392787	22.4172164779792	23.1228169012418	23.4226875305587	22.6073793182995	23.4711100751133	23.5993606967719	22.9290715865714	23.068903442659	23.491505001812	23.3838354556814	22.9589636263345	23.099077741835	23.3529323199427	22.9675806305454	23.1920710180927	0.224490387547377	0.248048578586184	0.388391853312578	FALSE
NMN	Nicotinamide ribotide	HMDB0000229	14181	14648	C00455	5238	NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O	1	17.363148128695	17.9542393141609	18.7246971047055	17.4546711808596	18.6439280229988	18.1158214359614	16.8244896690959	17.2588933698353	17.0593693055228	17.7401787532938	18.3918652215959	18.3047467651729	17.8505230599496	17.9177746429918	16.7328230466612	18.1671160033667	16.8811017776052	17.8221796387018	15.8632408506711	17.4562305661676	17.7363055955972	18.5092346079468	17.4518947623179	17.7585183182896	17.4760421441078	16.7158265181434	17.0526758827522	17.2783121108828	18.4233938999832	16.7770739894503	16.383722736729	16.9529824253287	17.058505962328	17.5979632451883	16.8190739285533	17.1813226649586	17.4973599586295	17.6154231801448	17.7376438593155	17.5831192135493	17.617795544111	17.5264185613435	17.5619196948794	16.9989284938477	-0.562991201031735	0.089251958967918	0.200722316507467	FALSE
Norepinephrine	Norepinephrine	HMDB0000216	439260	18357	C00547	5226	NC[C@H](O)C1=CC(O)=C(O)C=C1	1	17.4069166090593	17.1902805418759	16.7786256213952	14.2448302041208	17.4227775040314	17.7981796847656	18.2253166857702	17.5126277756252	13.6984351453813	17.542066143362	17.1899529891511	17.1899839872497	17.8800143449296	16.4765002259297	13.6975020261132	16.6155215241759	17.154682404111	16.2880089516559	16.881527207366	17.378475060443	17.0084054199249	18.175598345244	16.5651614042542	17.7448314138266	16.4153667247801	16.3301040638773	13.508601404781	13.9097172595952	13.6082857018832	14.086047663131	17.2473668465637	13.6813711773238	13.6421975947881	13.743268097024	16.8730152572343	16.7240443146307	16.6627804030906	17.2970845559768	17.3166903046092	17.2737375002169	17.0913173153831	17.300579516139	16.3520382461526	15.3185438812608	-1.0334943648918	0.295957112247394	0.426168000906835	FALSE
Ornithine	Ornithine	HMDB0000214	6262	15729	C00077	27	NCCC[C@H](N)C(O)=O	1	19.9858113136443	19.2447662522906	19.1219651240615	19.322708971154	18.8324527483786	19.2014924250368	19.3333866483293	19.3468721854419	19.4930599204265	19.3635914206586	19.1046127123043	19.1893259010185	19.7568425564477	19.8225269164217	18.7529404437611	19.2754812800745	18.9936641546726	19.0299201616967	18.8186869195994	19.0909539286381	18.6396980688366	19.412639948294	18.4874543925082	19.4048885028183	18.9476376421786	19.1016838511042	18.759231083845	19.193892047173	18.7981324717498	19.2530473089948	19.2510871081226	19.17767443914	18.3334811003188	19.2725896222862	19.0528096986471	18.9008510534711	19.4350073561814	19.3301244210729	19.2290522543414	19.0567589111693	19.2910948223473	19.1495114727043	19.2718959188457	18.998082170331	-0.273813748514758	0.259960806351223	0.396606871228148	FALSE
Oxoadipic acid	Oxoadipic acid	HMDB0000225	71	15753	C00322	5234	OC(=O)CCCC(=O)C(O)=O	1	12.9991762374823	17.2555763765043	18.2933314979125	16.3279921626547	13.307099399886	14.2008783985862	15.8528000678663	13.8594029306095	13.847434472066	16.6112124020529	16.1814923977865	16.58926963413	13.6523915740512	15.7797694177623	17.0885882966326	15.9650453009943	16.7460444896392	16.6685607956259	16.1986098421059	12.9003487787904	12.8567935972929	17.934455336825	16.0912257577781	17.1697823392286	15.7546517970617	15.8248036745394	16.3080353278648	15.7393698593723	16.4446182007619	16.2448807904773	16.2363874142328	15.9852412094426	16.0804617832013	15.7760939883194	15.9111995225025	17.1170036676965	14.0356278502992	14.1272575534192	14.1099717801608	14.2007493244971	13.9605179400277	14.169281308018	15.9833999791176	16.1843979308992	0.200997951781604	0.724066835039376	0.76754635637941	FALSE
Phenylacetic acid	Phenylacetic acid	HMDB0000209	999	30745	C07086	129	OC(=O)CC1=CC=CC=C1	1	18.0179158397911	17.9833558607654	17.7214181783809	17.409099440524	17.7853355669366	17.7511358001975	17.7346863721647	17.4802802325806	17.5527647039595	17.4448033557831	17.2621108459575	17.6121578031676	17.8916424919373	17.6366321994587	17.2573996606769	17.2647450882114	17.0274528840705	17.3175173486267	17.4016505588095	17.9382723153099	17.7281000638594	18.0908869726531	17.3623409714974	17.9323941738148	17.5217637388676	16.8947548902883	16.918990676073	17.573591452381	17.1261266752601	17.4236179503379	17.6178912090749	17.2385052712071	17.0053550975762	17.1494789823831	17.3307490346417	17.129365344621	17.5559228161159	17.3491715701154	17.4928027794298	17.4876629527978	17.50757217763	17.4086521174632	17.3992316121636	17.245224156584	-0.154007455579546	0.342827212152781	0.46892457754231	FALSE
Phenylalanine	Phenylalanine	HMDB0000159	6140	17295	C00079	28	N[C@@H](CC1=CC=CC=C1)C(O)=O	1	27.5188816149525	27.1478652949011	26.3450140724542	28.1765333761827	27.3469291149698	27.6397398950463	28.6281526325768	28.3276708472377	28.0884447778256	28.2530981313905	28.1197872103132	27.8812873951363	28.1630580365998	28.1886580723835	28.2978256929476	27.8531799145975	27.7881200772332	27.9425233868875	28.0539409871914	27.5073094473459	26.9687693414664	26.6476465318171	28.0024319394756	27.4474028605206	27.1341587878486	28.1215825021076	27.6707118976638	28.4420500303108	27.5628516863223	28.7540043140391	28.3227520855271	28.5043158782437	27.8396610819204	27.8284052397765	28.1750304883727	27.9677911942046	28.2768916552694	28.1470369916724	28.171830071389	28.1234636901727	28.0668189377125	28.0588572499412	28.0388941967748	28.1063259946742	0.0674317978993422	0.641521695850903	0.706861868576458	FALSE
Phosphocreatine	Phosphocreatine	HMDB0001511	587	17287	C02305	6288	CN(CC(O)=O)C(=N)NP(O)(O)=O	1	17.4676157982693	16.9307703234988	17.5215357968582	17.498278137862	17.7549389671786	18.7789218396834	17.9122879077012	17.5071935006751	16.601513566386	17.0716056266837	17.8195504567344	19.0114410436867	17.6956056987463	17.0727463801553	16.7896511533504	16.9857748782253	18.4784574671318	18.4356520045602	18.5588563832522	17.0012898742527	16.282888207177	17.9344224828399	17.7994187126553	17.8386600670415	17.7553058292012	17.608056749735	16.6100554045484	17.0517945567817	17.0934687634719	18.3369292700945	17.0793047628053	16.7835084313748	16.4605786751905	17.4716021999201	17.9317068300145	17.7042099122495	18.1268912537889	18.0256063301823	17.9332538596562	18.0190412825125	18.0446031902842	17.9488249708487	17.5763145970282	17.2384851352591	-0.337829461769097	0.398737686765128	0.510212738979035	FALSE
Phosphoenoylpyruvate	NA	NA	NA	NA	NA	NA	NA	0	18.9031303848323	20.8940334126538	20.616402796358	17.8676077391642	19.1514163026165	18.4998948308872	18.185817463425	18.1031191200397	18.3411737065678	18.3286405633476	18.4154838666366	19.0594637368244	19.1323612333442	18.5270939760709	17.8656880010907	18.1596478604604	19.0496252368849	18.4719497571208	17.8833175090983	19.7874862247737	19.2737368781442	20.4205537708781	18.4010665428358	20.1081182166462	19.8286109388191	18.9407902283921	19.5247671952238	18.0103440612575	18.8756900110043	19.5948466700566	19.0514578610324	19.097211680468	18.4414250486742	18.5061927996888	19.381881429248	19.4107753343525	19.329452405911	19.2685600089762	19.1435240698888	19.1363408974708	19.4524639442355	18.8817308144607	18.534394344162	18.981490692244	0.447096348082002	0.122320629691704	0.231050078306551	FALSE
Phosphoserine	Phosphoserine	HMDB0000272	68841	15811	C01005	5270	N[C@@H](COP(O)(O)=O)C(O)=O	1	14.5044851991985	11.139839032022	13.8684285516885	14.7913269969765	13.5222809969242	13.248478836148	13.662350939901	14.7778120798101	13.109608970582	13.0486846089405	12.7859141408857	13.1236395212046	14.1129492382049	13.3041250449549	13.1060213140435	13.6033379591161	13.5121317461896	12.3262270711796	13.0711531086478	13.2708779523256	14.0174815504276	14.5709218771894	12.8903639447648	11.7835657486456	13.0969902834646	13.4359952460753	13.2892599490826	13.3405957257583	13.1962413701653	13.1487607028387	12.4349945878688	12.5763543585583	11.5240953478387	11.6464011489926	13.7253369424692	11.8275640925016	13.897794126188	13.8365193944183	13.8451124986306	13.492266587105	14.1436003672577	13.8779639871587	13.3274653956148	12.2891244130382	-1.03834098257658	0.0332923272051141	0.15276670210951	FALSE
Proline	Proline	HMDB0000162	145742	17203	C00148	29	OC(=O)[C@@H]1CCCN1	1	29.2912963946342	27.5949846384709	26.3200604156985	28.8637346914612	28.0292102135503	28.4296664843182	29.0152110401514	28.6520193691282	28.6102464534198	28.4409923797278	28.4370425824211	27.9243152275356	28.508329929299	28.3701867537906	28.7084982379897	27.8359133332475	27.4152956092487	27.670597224647	28.2872349317501	28.1253812796526	27.357773303309	27.9157825514193	27.7549022836781	28.2728923101099	27.9612383532618	28.1598690122446	26.5301684711827	28.5603165351765	25.5645406828711	29.1312835532656	27.8474591186983	28.1293699977425	26.3004830331184	27.684227800906	28.0996626588767	26.284509590064	28.6459515878239	28.5225841497848	28.3428709514322	28.3999836565869	28.1481386931663	27.9330817768339	28.0848035147037	27.3909520332343	-0.693851481469427	0.129781320157924	0.239572967159424	FALSE
Propionylcarnitine	Propionylcarnitine	HMDB0000824	188824	53210	C03017	5787	CCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C	1	18.7303178561331	18.5914103446058	19.0152662651551	18.2534412775087	18.8095476528541	18.6291870348133	18.9214272768266	18.8377056025075	18.2833290726345	18.3692560715319	18.470044922502	18.9185278465643	18.8787439700155	18.7701118917641	18.3777816272026	18.2682163058907	18.3602341758866	18.3941931777582	18.6268519912357	18.4914038552825	17.8295521660731	18.5553152314168	18.2940227381255	18.0300404124506	17.9960044356437	18.2611433367662	17.6312503739725	18.7500476901758	17.6572766727936	18.2868263626613	17.9391322190496	17.0160534800781	17.0663561751528	18.1732584217237	18.3698699744092	17.255922792885	18.4037686760465	18.3113325948343	18.3575649121519	18.2848771423252	18.3973058334893	18.347038192034	18.5082135247529	17.6367655105497	-0.871448014203196	0.0138369210222405	0.146724636975947	TRUE
Pyridoxal 5-phosphate	Pyridoxal 5'-phosphate	HMDB0001491	1051	18405	C00018	6275	CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O	1	15.7876685150562	15.4662618665842	15.6864438230873	15.0349586816691	15.8458991138659	15.7591231934671	15.1056063815711	15.251450387524	14.6012922389822	14.5550923647318	14.8477426572887	15.6341088664055	15.2624135288046	14.8368865231358	14.5896201945931	14.0138423016496	15.4184924449481	14.8056364825801	15.4861088713727	15.8014962355801	15.3159180297038	16.0304120973579	15.0493765570052	15.755126183274	15.3238483889016	15.029027184501	15.2689444495725	14.5119148527321	15.0223095626067	15.4508490211104	14.9922998859816	14.97312203031	14.4734843963849	14.152085701309	15.2565079201315	14.9125207153534	15.6571366108108	15.5041243645838	14.8610305694963	15.5522449787694	15.5255509222258	15.7602829239805	14.8211485792852	14.7933367749117	-0.0278118043734636	0.917895844538445	0.933586371795512	FALSE
Riboflavin	Riboflavin	HMDB0000244	493570	17015	C00255	5249	CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1	1	19.4395589297454	19.277912447471	19.6109017437037	18.6334513756171	18.9538282981613	18.841197254979	18.8436806082445	18.5153245807595	18.3633538774597	18.4662030753263	18.743071229959	18.6278138621572	19.1224186650254	18.8258811591361	18.7944143464069	18.5078047299252	18.4889885122835	18.4622900783841	18.5375618848678	18.972469156171	18.7188336765248	19.516226152505	18.6893224007563	19.1317072771011	18.4622662461063	18.2758273023967	18.4463278577179	18.7993586130436	18.6955566643176	18.8544682625347	18.7021180626746	18.5379916307577	18.6435554294206	18.5355156271786	18.8675802583975	18.8873895300701	18.5713962016062	18.40399496999	18.51862335276	18.507746207523	18.5145103456766	18.5039622750875	18.7002995818602	18.6956917564165	-0.00460782544370275	0.971253538408631	0.971253538408631	FALSE
SAH	S-Adenosylhomocysteine	HMDB0000939	439155	16680	C00021	296	N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N)C(O)=O	1	21.091877400168	18.4642211696582	18.5293075212931	20.211474288785	19.5993481963687	20.3995102487318	20.7302154354625	20.065077167713	19.7218755274351	19.9180427290962	19.7068195244699	19.9186693463812	20.3154468963718	19.8722195084338	19.8413212069013	19.5187223202236	19.4721408231276	19.5089877583966	19.6526331009897	19.81793038152	18.8946639362848	20.1185939645764	19.6444610491666	19.413835151369	19.7327428990035	19.6902175586263	18.7784210595048	19.8979542243794	18.4880043722996	20.3883994370435	19.5466376106671	19.1994296119281	18.1782033534349	19.4978151476806	19.6297966142077	18.527534240274	20.0157887265824	19.8527731961273	19.8996262007673	19.9112827530817	19.9626283014153	19.6439268964773	19.7548064189091	19.0965694296987	-0.658236989210401	0.0480748486339611	0.178778343357543	FALSE
SAM	S-Adenosylmethionine	HMDB0001185	34756	15414	C00019	6064	C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N	1	17.9830446432525	14.9817618332813	15.7398273073053	16.8980782695699	17.4735852949002	17.7861550195707	17.1958570417998	16.7318693738709	16.1076086046602	15.6507095488586	16.7130478508092	16.5545374662925	17.0157968292748	16.886122282475	16.6537268951627	15.0174218304664	16.1719715689226	15.8718198592368	16.827313580328	17.1130375245759	16.0579627213876	17.5281786159099	17.0362013777252	15.8667857867465	16.7288048323363	16.7904525227389	15.8820202077711	16.3283377000213	14.9501276418401	16.1710252197087	16.4487428682281	14.2799639936943	15.387773102004	16.0630870275333	16.6623860639424	15.2279486232136	16.1452332873621	16.4173908730411	16.4941382613754	16.615425207643	16.4265685842883	16.4024417591553	16.2694765442564	15.6783169464359	-0.591159597820461	0.242578929395496	0.388391853312578	FALSE
Serine	Serine	HMDB0000187	5951	17115	C00065	5203	N[C@@H](CO)C(O)=O	1	23.2295446462695	22.9051217251946	23.0023608176162	23.3814215620327	22.881779412356	22.9699769507376	22.6684845764883	22.4612951040493	23.4725634591969	23.0843740559993	23.1610086411617	22.3725698824461	22.9532650917471	22.8193463385353	23.368082242573	23.003307616187	22.5381138841645	22.9802108353112	22.4305810267836	23.3685682999191	23.5219439683236	22.6433867182036	23.1296337615201	24.1638685312718	22.7043127459766	23.3070079631906	23.0704377351179	23.4550667693968	22.9926927750863	24.0823259766118	23.3704174447314	23.870146292491	23.4481341608849	22.9615709425243	23.3232346221564	23.6544638759654	23.2511184868841	23.0537206136813	23.149633171218	23.1978627250954	22.9848083129642	22.9592065868362	22.9437210014197	23.4379945564589	0.494273555039189	0.0148606353023653	0.146724636975947	FALSE
Suberic acid	Suberic acid	HMDB0000893	10457	9300	C08278	4243	OC(=O)CCCCCCC(O)=O	1	15.3889450368989	14.459001358808	14.3016456767947	17.4691278283763	15.7640318572319	17.1973894707251	14.9121464198696	17.6251194491031	19.0339350389542	18.9329043978817	18.4608760546898	15.2233644923498	15.0105526627003	18.2820030298591	19.3529661664483	17.0773840690613	19.5064365080333	15.0091506883603	15.0697704406619	12.5003294857247	16.1294786854931	16.8939121197784	16.3924872697598	11.5255876633458	15.3432697817068	14.7596235868681	13.0225674820764	16.2859134476308	16.1181493596772	12.8294532620487	15.8345638251904	17.2974405122134	13.1150239937957	16.8195344644816	17.0363529657537	16.8304041422689	17.90863065907	17.9279617206493	17.5865494917162	17.8286604874987	17.9913390812071	17.8525441031826	17.3730821874104	16.1555533172839	-1.2175288701265	0.273465386489748	0.406779762403501	FALSE
Succinic acid	Succinic acid	HMDB0000254	1110	15741	C00042	114	OC(=O)CCC(O)=O	1	22.6627102572044	20.3192981841236	21.6891150201593	22.0884242866459	22.155513089201	22.627485288807	21.5919439300766	21.4355845734514	21.2638647730861	20.8583764594578	21.2201094648353	21.7796589574853	21.9334166244531	20.9702690216226	21.9359323504737	20.7166324111365	20.9867350708344	21.1666644091122	21.1428586745118	21.7353002524085	20.8944647648774	22.1324558019683	20.74300988003	21.608568677873	21.3694645554469	20.3888891659781	20.1971641795026	20.5856206203774	20.2128006288492	20.4142597464788	20.3934994819267	19.8263388430046	19.7530535169799	20.5359863326416	20.3938840012285	20.0689567672925	21.4248355831479	21.4846092303039	21.4131335912269	21.4797190863776	21.4380332570314	21.3946029406234	21.2849416479387	20.161953157179	-1.1229884907598	0.00188368949949133	0.146724636975947	TRUE
Succinyl-homoserine	NA	NA	NA	NA	NA	NA	NA	0	15.0349293729967	14.769332357363	14.9441852805473	14.0829853083544	14.6470575478761	14.7630323688999	14.4712289430407	13.7459528824028	14.8897543375888	13.7419844741196	14.0078886510674	13.8825530748821	14.6913066687194	14.1343709193147	14.367935224124	8.34692182295594	11.766704300916	13.5678763127508	14.1977702510728	14.3994274875369	14.1377899538203	14.9362436852791	13.9947435438355	14.8851753258545	14.1127034708997	13.4882854511514	13.3634307138337	12.9198147273355	13.0642163973976	14.1999974812	13.6746828478266	13.5054530805361	12.2174006694775	12.609416885085	13.4611437411847	13.7835711989692	14.0350102541357	14.0064374052945	13.9239016744582	13.5156025590247	13.8805992489915	14.1731805381345	12.8125192081301	13.2086114038465	0.396092195716385	0.712450136641493	0.763797894237276	FALSE
Targinine	L-Targinine	HMDB0029416	132862	28229	C03884	NA	CNC(=N)NCCC[C@H](N)C(O)=O	1	16.5959911721177	14.5555184986603	14.9070244364656	15.7115596793469	15.456407030482	15.92493526174	15.6642253464465	15.0888403148121	14.7430499373723	15.0270891333739	14.9101993343327	15.8492145319033	15.6647910670133	15.0834543849467	15.148797184334	14.5908738237121	14.9945288440333	15.2033103512376	15.9636066934425	15.3299735475556	15.0189673195453	16.6070988748508	15.2922614800666	15.3201541953155	15.607870741391	14.9751554514709	14.7560454528882	15.6890951563997	14.3007805202111	16.5413034690092	15.3373760525424	14.3868897265443	14.5371343861058	14.8342173862335	14.891033296231	14.3715759875716	15.4075674326304	14.9240926221774	15.2034739893275	15.1854724562597	15.1248978598757	15.3321235943057	15.1142926092128	14.7263711392048	-0.387921470008028	0.0910840763983464	0.200722316507467	FALSE
Taurine	Taurine	HMDB0000251	1123	15891	C00245	31	NCCS(O)(=O)=O	1	20.1252866226537	18.0745554651023	18.2596862655935	19.4148964911047	19.2449836148768	19.5358531031985	19.9232889484303	19.4548482122711	19.7545015264822	19.024618723358	19.9919359148822	19.2437891424049	19.7415002127529	19.6313304058559	19.7996454446082	18.8044352899302	18.9931020795959	19.1911124757915	19.2567677438686	19.3114360372936	18.6502391817419	19.1926438550076	19.1068889190084	18.9437837437424	19.0774688713166	18.9400793168463	18.1237139112134	19.3119923885189	18.0670006588015	20.2334833083359	19.330802620052	19.2188002879607	18.1587415727586	18.7718670852107	19.335971140055	18.6147414950901	19.5421492426069	19.3528325567566	19.4424364451054	19.3611610324683	19.1831851934698	19.0325465657171	19.3601876514225	18.9051540335212	-0.455033617901297	0.109592869240209	0.217359190659747	FALSE
Threonine	L-Threonine	HMDB0000167	6288	16857	C00188	32	C[C@@H](O)[C@H](N)C(O)=O	1	27.0593248164358	26.2654605528056	25.9599490034295	26.2122269369786	26.0063136124863	26.2671372865563	26.5351967956725	26.072551979219	26.2215449504333	25.9935771076277	26.1214343890876	25.9397764433985	26.4638274691446	25.9445761205012	26.0042642411367	25.7539385269422	25.603837785989	25.8396907357823	25.8767499002853	26.2150831058891	25.7076105314977	26.2800902504469	25.7296087666072	26.3100156447497	25.9580014249033	25.9549871024104	25.3014021292349	26.0091576620149	25.1393746704629	26.2296848104423	26.0395193795293	26.0596416257286	25.3923426781281	25.4574935733217	25.9378634656612	25.5186398552077	26.2302372763974	26.0318435558362	26.061777349973	26.0157690113773	26.0661422987496	25.9767331935358	25.935022479916	25.7342500962628	-0.200772383653213	0.27750327455304	0.407689995948294	FALSE
Trimethyllysine	N6,N6,N6-Trimethyl-L-lysine	HMDB0001325	440120	17311	C03793	6161	C[N+](C)(C)CCCC[C@H](N)C([O-])=O	1	18.6827087611109	18.4051329499737	18.3493916105166	18.324394531773	18.1739108668518	18.2751779961996	18.2989081543524	18.1374953731251	18.4060713163727	18.1306829165715	17.9918164682725	17.6892464193348	17.8815210966778	18.0527638015274	17.9903625609662	17.6637422623357	17.5152834636192	17.7840553420083	17.9761257307994	18.3122317746649	18.1109374730547	18.4103352297058	17.8008750932775	18.5492685184569	17.8241839830255	17.699935318677	17.4867245892733	18.1442233261411	17.4121392753935	18.2950114368119	18.0480050549238	17.8300319821661	17.5305359819375	17.3031149638748	17.8459063271152	17.6208493849254	18.147722539263	18.0096550436121	17.9948648515424	18.0695992813175	18.095059025151	17.8987034981316	17.8146214211891	17.6964072824905	-0.118214138698661	0.407389353756296	0.513399744236274	FALSE
Tryptophan	L-Tryptophan	HMDB0000929	6305	16828	C00078	5879	N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O	1	25.7595353340964	25.24539766797	25.0678575869244	25.1591786435687	25.1107372964024	25.3121569658852	25.1877096912391	25.1084174658436	25.2107904127975	24.7611580969862	24.8359085422586	24.6327780500799	25.3207811311863	24.8235821902883	24.7200425395077	24.3761579076844	24.2695113766261	24.5109839467678	24.5429008517998	25.1714033839355	24.9312828035494	25.3116157707235	24.326595140559	25.4013595895726	24.7214069236468	24.3327768452296	23.8171652601559	24.7844762767327	23.6937423904375	25.3964764962219	24.7165992810991	24.6640760000912	23.9164206685798	24.082980197347	24.5737755157634	24.1807800701883	24.9846733432446	24.9964102997214	24.9088114178331	24.8462959684859	24.695173002657	24.6785564122749	24.6701765153434	24.3557719555115	-0.314404559831935	0.16120121956691	0.286312613857646	FALSE
Tyrosine	L-Tyrosine	HMDB0000158	6057	17895	C00082	34	N[C@@H](CC1=CC=C(O)C=C1)C(O)=O	1	27.3400260718001	27.2643497742607	27.1364521616144	26.7167495479015	27.0071848536281	27.1179330468273	26.893670970141	26.7554629228769	26.6875609063527	26.6680494993099	26.6428934303012	26.6897169552161	27.1801554325875	26.7744549651324	26.5808611892532	26.4294534343948	26.2634893793981	26.576709880303	26.3561803028363	27.137914804626	26.8586735927616	27.2132422090238	26.3890481164979	27.1658747633768	26.5969580016853	26.2921828482075	26.1147119443733	26.6977496215947	26.0027900151609	26.7552377984842	26.8432541371587	26.5993781969409	26.187203659466	26.2013831522409	26.6497599556243	26.3635258903524	26.8211378697509	26.7055034138046	26.7957829286071	26.7395914861398	26.7417430991791	26.6496362448328	26.6341873801782	26.4740841652972	-0.160103214880966	0.365971371071409	0.479023523818357	FALSE
UDP-glucuronic acid	Uridine diphosphate glucuronic acid	HMDB0000935	17473	17200	C00167	5884	O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O	1	17.8095920515285	16.1744782553987	18.1211731921628	17.7144539815644	18.0728495085437	18.3656450983035	18.0790629206287	17.8035613144747	17.2688343629488	17.9029578545967	18.0342935316266	19.0633249883708	19.1948984910677	17.7616324538214	17.636702895614	17.8842928442284	18.9098066628278	18.4150919033824	17.9430667683709	17.3678612701784	17.2632971475495	18.7602410358904	17.0919253192145	17.0386371918259	17.7939310514737	17.1689993930333	16.9426523183309	16.9487782516782	16.9033157947958	17.1939643864697	17.6293627074327	16.5896992328175	16.828047769956	17.8744337225268	18.1759893490636	17.1011000668534	18.1797537140417	18.1927844511786	18.0566338279169	18.1713165162878	18.3068916680054	18.2007831242926	18.3004042084903	17.3664388081083	-0.933965400381965	0.0290517380258147	0.15276670210951	FALSE
